OrderID,BuyerID,SellerID,Price,Discount,OrderDate,Category
O3845,B2259,S1044,1142.32,0.1,2024-12-21,Fashion
O3846,B2102,S1019,865.21,0.08,2024-08-06,Beauty
O3847,B2039,S1022,1087.26,0.21,2024-10-01,Beauty
O3848,B2272,S1009,1993.4,0.28,2025-06-01,Grocery
O3849,B2100,S1010,356.91,0.08,2024-12-23,Beauty
O3850,B2358,S1040,1383.37,0.24,2024-12-11,Beauty
O3851,B2379,S1040,852.4,0.02,2025-06-29,Beauty
O3852,B2307,S1004,352.72,0.16,2025-05-07,Grocery
O3853,B2220,S1000,401.6,0.02,2025-02-24,Beauty
O3854,B2307,S1016,1903.62,0.28,2025-04-09,Beauty
O3855,B2419,S1021,1771.24,0.23,2024-07-20,Grocery
O3856,B2123,S1033,1823.38,0.2,2025-06-10,Home & Kitchen
O3857,B2421,S1044,1983.91,0.25,2025-06-20,Fashion
O3858,B2230,S1040,495.8,0.19,2025-05-06,Beauty
O3859,B2177,S1028,775.33,0.29,2025-02-21,Beauty
O3860,B2062,S1003,1371.52,0.21,2024-12-07,Grocery
O3861,B2484,S1004,1019.22,0.28,2025-01-14,Grocery
O3862,B2115,S1010,894.94,0.16,2024-07-15,Beauty
O3863,B2190,S1020,779.84,0.04,2024-11-26,Fashion
O3864,B2061,S1034,1228.18,0.16,2024-11-05,Electronics
O3865,B2255,S1011,1193.63,0.04,2025-05-01,Electronics
O3866,B2482,S1025,406.77,0.18,2024-12-11,Electronics
O3867,B2006,S1018,996.31,0.14,2025-06-09,Home & Kitchen
O3868,B2154,S1044,1151.6,0.19,2025-06-24,Fashion
O3869,B2091,S1006,1183.55,0.0,2025-06-02,Electronics
O3870,B2469,S1046,499.2,0.06,2024-12-22,Fashion
O3871,B2013,S1006,1510.32,0.15,2025-02-07,Electronics
O3872,B2454,S1025,147.88,0.29,2025-04-29,Electronics
O3873,B2228,S1039,774.18,0.12,2025-04-24,Fashion
O3874,B2085,S1004,1582.4,0.13,2025-02-10,Grocery
O3875,B2132,S1020,1171.4,0.21,2025-05-19,Fashion
O3876,B2182,S1013,596.21,0.18,2025-03-04,Fashion
O3877,B2385,S1003,1420.41,0.09,2025-06-26,Grocery
O3878,B2061,S1022,1178.04,0.12,2024-10-06,Beauty
O3879,B2218,S1041,1612.86,0.07,2025-01-18,Home & Kitchen
O3880,B2404,S1019,1496.55,0.29,2024-10-06,Beauty
O3881,B2245,S1014,1259.21,0.04,2024-10-26,Beauty
O3882,B2229,S1049,1027.54,0.11,2024-12-29,Beauty
O3883,B2078,S1044,353.05,0.01,2025-01-17,Fashion
O3884,B2148,S1028,596.53,0.07,2024-07-24,Beauty
O3885,B2137,S1007,896.29,0.23,2024-12-11,Electronics
O3886,B2470,S1040,1238.67,0.06,2024-11-20,Beauty
O3887,B2313,S1047,1076.04,0.02,2025-03-29,Grocery
O3888,B2375,S1018,647.55,0.14,2025-04-02,Home & Kitchen
O3889,B2422,S1047,112.28,0.0,2025-05-18,Grocery
O3890,B2388,S1038,1042.85,0.03,2024-12-17,Home & Kitchen
O3891,B2064,S1045,642.69,0.24,2025-04-20,Home & Kitchen
O3892,B2012,S1027,1495.76,0.23,2024-09-15,Fashion
O3893,B2212,S1045,145.5,0.27,2025-06-04,Home & Kitchen
O3894,B2473,S1026,1211.17,0.26,2025-01-10,Electronics
O3895,B2241,S1003,1888.8,0.2,2025-07-05,Grocery
O3896,B2492,S1014,431.38,0.02,2024-08-31,Beauty
O3897,B2212,S1034,996.13,0.23,2025-03-11,Electronics
O3898,B2180,S1036,273.7,0.25,2025-02-05,Electronics
O3899,B2337,S1000,1288.8,0.24,2024-07-23,Beauty
O3900,B2484,S1002,1146.01,0.15,2025-06-30,Electronics
O3901,B2172,S1046,873.99,0.07,2024-12-13,Fashion
O3902,B2159,S1023,1090.62,0.25,2025-02-27,Home & Kitchen
O3903,B2163,S1026,1803.49,0.22,2025-02-17,Electronics
O3904,B2464,S1039,472.96,0.29,2025-03-27,Fashion
O3905,B2482,S1035,142.87,0.05,2024-07-23,Grocery
O3906,B2496,S1033,1737.16,0.07,2024-08-14,Home & Kitchen
O3907,B2187,S1028,1196.52,0.06,2025-03-19,Beauty
O3908,B2394,S1023,1792.25,0.24,2024-12-26,Home & Kitchen
O3909,B2190,S1023,1234.2,0.06,2024-09-03,Home & Kitchen
O3910,B2404,S1041,1639.31,0.02,2025-06-14,Home & Kitchen
O3911,B2307,S1003,916.38,0.3,2025-01-08,Grocery
O3912,B2255,S1002,1524.73,0.01,2024-09-21,Electronics
O3913,B2182,S1033,1834.78,0.25,2024-08-01,Home & Kitchen
O3914,B2116,S1048,1187.03,0.11,2024-10-22,Fashion
O3915,B2281,S1022,443.49,0.25,2024-12-07,Beauty
O3916,B2195,S1022,610.72,0.17,2024-11-17,Beauty
O3917,B2033,S1044,477.42,0.27,2024-10-03,Fashion
O3918,B2051,S1004,569.03,0.28,2025-01-05,Grocery
O3919,B2111,S1030,682.19,0.0,2024-11-16,Electronics
O3920,B2251,S1040,1154.75,0.02,2024-11-21,Beauty
O3921,B2081,S1005,1217.18,0.08,2025-05-04,Fashion
O3922,B2231,S1036,910.35,0.2,2025-06-19,Electronics
O3923,B2226,S1009,1269.3,0.27,2024-12-07,Grocery
O3924,B2232,S1039,254.99,0.14,2024-10-29,Fashion
O3925,B2220,S1006,266.8,0.18,2025-05-01,Electronics
O3926,B2435,S1038,426.48,0.06,2025-06-01,Home & Kitchen
O3927,B2412,S1037,1084.35,0.24,2024-12-23,Grocery
O3928,B2421,S1020,506.59,0.29,2024-10-18,Fashion
O3929,B2041,S1019,638.24,0.08,2025-06-02,Beauty
O3930,B2020,S1002,860.59,0.15,2024-08-13,Electronics
O3931,B2041,S1021,1642.55,0.03,2025-01-11,Grocery
O3932,B2396,S1046,126.34,0.17,2024-07-20,Fashion
O3933,B2112,S1003,1333.82,0.15,2025-04-29,Grocery
O3934,B2104,S1027,1370.87,0.04,2025-02-07,Fashion
O3935,B2191,S1011,1617.45,0.13,2024-08-02,Electronics
O3936,B2016,S1037,1872.23,0.1,2024-11-25,Grocery
O3937,B2119,S1035,138.26,0.16,2024-10-08,Grocery
O3938,B2392,S1046,392.19,0.18,2025-03-22,Fashion
O3939,B2424,S1040,1783.73,0.0,2024-08-08,Beauty
O3940,B2128,S1004,971.19,0.23,2025-05-12,Grocery
O3941,B2129,S1012,1172.72,0.21,2025-03-23,Grocery
O3942,B2059,S1022,1359.75,0.11,2024-07-28,Beauty
O3943,B2047,S1049,1390.23,0.02,2025-05-01,Beauty
O3944,B2028,S1029,1870.31,0.23,2024-07-25,Beauty
O3945,B2096,S1036,1994.2,0.29,2024-10-17,Electronics
O3946,B2009,S1024,1468.3,0.07,2024-09-28,Home & Kitchen
O3947,B2241,S1047,645.72,0.1,2025-06-03,Grocery
O3948,B2313,S1026,1771.53,0.06,2024-07-20,Electronics
O3949,B2443,S1013,193.52,0.17,2025-03-11,Fashion
O3950,B2231,S1047,539.05,0.05,2024-09-10,Grocery
O3951,B2276,S1046,1805.03,0.11,2024-10-13,Fashion
O3952,B2283,S1035,586.76,0.21,2024-08-31,Grocery
O3953,B2202,S1038,519.24,0.17,2025-01-12,Home & Kitchen
O3954,B2246,S1015,362.44,0.12,2025-03-29,Fashion
O3955,B2289,S1021,1732.31,0.13,2024-08-26,Grocery
O3956,B2263,S1020,1050.11,0.17,2025-02-17,Fashion
O3957,B2442,S1020,1382.3,0.0,2024-10-05,Fashion
O3958,B2213,S1007,554.23,0.02,2025-01-09,Electronics
O3959,B2199,S1048,1540.28,0.26,2025-04-10,Fashion
O3960,B2432,S1015,1544.01,0.02,2024-10-20,Fashion
O3961,B2078,S1030,693.94,0.21,2025-05-06,Electronics
O3962,B2400,S1041,880.3,0.28,2024-12-03,Home & Kitchen
O3963,B2443,S1009,498.41,0.08,2024-09-16,Grocery
O3964,B2342,S1031,1955.47,0.11,2025-03-05,Beauty
O3965,B2343,S1033,1326.64,0.17,2025-03-05,Home & Kitchen
O3966,B2172,S1008,1875.63,0.26,2025-04-29,Electronics
O3967,B2466,S1016,676.43,0.28,2025-04-17,Beauty
O3968,B2068,S1010,1585.59,0.22,2024-08-26,Beauty
O3969,B2415,S1031,1555.13,0.03,2025-05-11,Beauty
O3970,B2427,S1009,1414.15,0.2,2025-05-27,Grocery
O3971,B2448,S1021,1934.71,0.12,2024-09-14,Grocery
O3972,B2086,S1016,847.76,0.14,2024-11-10,Beauty
O3973,B2100,S1003,348.36,0.01,2024-08-23,Grocery
O3974,B2007,S1047,1376.25,0.06,2025-02-22,Grocery
O3975,B2332,S1046,1485.69,0.24,2024-07-22,Fashion
O3976,B2199,S1024,1192.62,0.14,2025-07-08,Home & Kitchen
O3977,B2086,S1020,492.95,0.09,2024-11-11,Fashion
O3978,B2042,S1036,1058.47,0.12,2025-02-21,Electronics
O3979,B2384,S1037,693.16,0.26,2025-04-02,Grocery
O3980,B2108,S1048,912.19,0.22,2025-06-30,Fashion
O3981,B2434,S1000,1325.92,0.08,2024-12-05,Beauty
O3982,B2407,S1024,1515.91,0.04,2024-12-14,Home & Kitchen
O3983,B2482,S1035,541.23,0.08,2025-07-13,Grocery
O3984,B2151,S1016,870.12,0.28,2025-04-16,Beauty
O3985,B2016,S1040,611.41,0.17,2024-09-28,Beauty
O3986,B2132,S1023,477.4,0.16,2024-08-11,Home & Kitchen
O3987,B2147,S1001,1588.44,0.18,2025-02-27,Grocery
O3988,B2276,S1039,1827.58,0.11,2025-04-07,Fashion
O3989,B2231,S1014,803.44,0.24,2025-05-31,Beauty
O3990,B2313,S1031,1527.43,0.16,2025-03-13,Beauty
O3991,B2414,S1038,1804.29,0.04,2024-10-15,Home & Kitchen
O3992,B2365,S1005,1707.64,0.04,2024-08-21,Fashion
O3993,B2227,S1000,447.35,0.16,2025-04-09,Beauty
O3994,B2138,S1046,1916.95,0.28,2025-05-09,Fashion
O3995,B2435,S1022,815.69,0.09,2024-11-07,Beauty
O3996,B2398,S1038,744.56,0.26,2025-06-08,Home & Kitchen
O3997,B2210,S1016,218.62,0.23,2025-04-04,Beauty
O3998,B2390,S1033,1023.73,0.07,2025-03-03,Home & Kitchen
O3999,B2498,S1040,307.13,0.01,2025-05-21,Beauty
O4000,B2027,S1028,572.23,0.03,2024-08-29,Beauty
O4001,B2050,S1008,702.19,0.22,2025-05-18,Electronics
O4002,B2490,S1012,1636.77,0.06,2025-02-17,Grocery
O4003,B2441,S1005,1763.43,0.11,2025-05-12,Fashion
O4004,B2260,S1005,674.69,0.15,2024-07-28,Fashion
O4005,B2260,S1019,1731.53,0.22,2024-11-24,Beauty
O4006,B2349,S1002,1728.74,0.03,2025-02-04,Electronics
O4007,B2351,S1016,1552.84,0.12,2024-12-26,Beauty
O4008,B2007,S1048,378.72,0.15,2025-03-26,Fashion
O4009,B2319,S1011,1411.61,0.16,2024-12-03,Electronics
O4010,B2137,S1047,1895.55,0.25,2024-08-08,Grocery
O4011,B2037,S1046,1396.83,0.05,2025-01-25,Fashion
O4012,B2110,S1044,730.07,0.24,2025-03-21,Fashion
O4013,B2479,S1000,1051.1,0.21,2024-11-22,Beauty
O4014,B2367,S1016,1326.88,0.17,2024-07-17,Beauty
O4015,B2219,S1002,1070.08,0.21,2025-06-07,Electronics
O4016,B2336,S1025,327.91,0.12,2024-12-23,Electronics
O4017,B2222,S1014,692.92,0.04,2025-05-28,Beauty
O4018,B2135,S1035,1624.55,0.2,2025-01-19,Grocery
O4019,B2255,S1031,1736.69,0.16,2024-08-22,Beauty
O4020,B2359,S1031,360.87,0.19,2024-12-28,Beauty
O4021,B2408,S1003,1909.53,0.1,2024-11-30,Grocery
O4022,B2328,S1017,724.76,0.27,2025-03-16,Grocery
O4023,B2449,S1048,1358.4,0.18,2025-06-24,Fashion
O4024,B2462,S1018,1528.47,0.03,2025-05-30,Home & Kitchen
O4025,B2433,S1042,1642.7,0.13,2025-01-07,Beauty
O4026,B2450,S1034,1896.92,0.23,2025-04-13,Electronics
O4027,B2048,S1039,694.55,0.24,2024-09-10,Fashion
O4028,B2291,S1013,1731.16,0.15,2024-12-29,Fashion
O4029,B2381,S1032,350.21,0.27,2024-09-19,Beauty
O4030,B2323,S1013,1439.58,0.08,2025-04-23,Fashion
O4031,B2077,S1033,1509.76,0.12,2025-01-31,Home & Kitchen
O4032,B2104,S1003,1387.67,0.27,2025-03-22,Grocery
O4033,B2168,S1023,579.4,0.27,2024-10-25,Home & Kitchen
O4034,B2216,S1028,1758.78,0.21,2025-03-09,Beauty
O4035,B2377,S1018,420.83,0.26,2025-05-22,Home & Kitchen
O4036,B2118,S1005,201.91,0.03,2025-07-05,Fashion
O4037,B2189,S1032,1463.18,0.26,2025-02-07,Beauty
O4038,B2254,S1048,1003.4,0.1,2025-05-09,Fashion
O4039,B2369,S1039,1713.29,0.05,2025-01-16,Fashion
O4040,B2265,S1018,828.45,0.07,2025-01-09,Home & Kitchen
O4041,B2148,S1000,419.73,0.13,2024-12-29,Beauty
O4042,B2163,S1004,1689.24,0.08,2025-05-29,Grocery
O4043,B2139,S1026,1142.93,0.1,2025-04-22,Electronics
O4044,B2346,S1015,459.47,0.04,2025-02-28,Fashion
O4045,B2487,S1005,1468.73,0.09,2024-10-25,Fashion
O4046,B2257,S1039,1071.12,0.17,2024-11-15,Fashion
O4047,B2373,S1012,1248.19,0.13,2025-06-08,Grocery
O4048,B2268,S1047,975.71,0.1,2024-10-16,Grocery
O4049,B2180,S1034,1674.55,0.22,2025-05-31,Electronics
O4050,B2159,S1018,1676.17,0.27,2025-07-10,Home & Kitchen
O4051,B2350,S1011,1447.84,0.23,2024-08-15,Electronics
O4052,B2399,S1015,300.26,0.1,2024-10-29,Fashion
O4053,B2287,S1042,1693.82,0.22,2025-06-20,Beauty
O4054,B2287,S1009,1374.92,0.05,2025-01-04,Grocery
O4055,B2379,S1024,1424.35,0.04,2024-10-15,Home & Kitchen
O4056,B2225,S1019,789.67,0.1,2025-04-30,Beauty
O4057,B2010,S1030,1770.63,0.24,2025-01-09,Electronics
O4058,B2009,S1003,1478.21,0.07,2025-02-19,Grocery
O4059,B2270,S1043,313.92,0.02,2025-03-07,Fashion
O4060,B2272,S1022,874.78,0.04,2025-03-29,Beauty
O4061,B2423,S1001,1784.12,0.26,2024-12-07,Grocery
O4062,B2401,S1021,189.67,0.19,2024-11-20,Grocery
O4063,B2182,S1036,1926.69,0.08,2024-07-24,Electronics
O4064,B2456,S1007,1390.41,0.17,2025-01-20,Electronics
O4065,B2152,S1006,1299.61,0.16,2025-06-08,Electronics
O4066,B2487,S1013,614.06,0.2,2024-11-16,Fashion
O4067,B2314,S1002,572.7,0.07,2024-09-21,Electronics
O4068,B2333,S1049,1889.91,0.26,2025-01-18,Beauty
O4069,B2123,S1015,666.72,0.09,2024-10-03,Fashion
O4070,B2472,S1018,1573.46,0.21,2024-11-27,Home & Kitchen
O4071,B2113,S1017,846.93,0.0,2025-05-18,Grocery
O4072,B2277,S1015,364.58,0.11,2024-10-21,Fashion
O4073,B2499,S1007,120.36,0.11,2024-11-22,Electronics
O4074,B2413,S1032,1134.09,0.16,2024-10-29,Beauty
O4075,B2467,S1048,1953.98,0.02,2025-06-19,Fashion
O4076,B2212,S1011,801.36,0.24,2025-03-01,Electronics
O4077,B2171,S1010,778.67,0.07,2025-04-11,Beauty
O4078,B2287,S1004,753.77,0.2,2025-06-19,Grocery
O4079,B2434,S1026,1089.03,0.24,2024-10-28,Electronics
O4080,B2173,S1011,937.26,0.17,2025-02-13,Electronics
O4081,B2112,S1016,1771.84,0.22,2024-07-16,Beauty
O4082,B2375,S1005,1060.49,0.2,2025-01-29,Fashion
O4083,B2404,S1032,1064.74,0.11,2024-09-25,Beauty
O4084,B2482,S1004,362.91,0.24,2024-08-15,Grocery
O4085,B2121,S1027,1967.21,0.09,2024-10-14,Fashion
O4086,B2031,S1013,574.95,0.17,2025-04-18,Fashion
O4087,B2221,S1004,239.39,0.22,2024-12-17,Grocery
O4088,B2118,S1032,1359.98,0.11,2025-01-18,Beauty
O4089,B2038,S1049,1231.2,0.09,2025-02-13,Beauty
O4090,B2496,S1047,888.78,0.14,2025-05-03,Grocery
O4091,B2267,S1040,902.17,0.25,2024-10-14,Beauty
O4092,B2232,S1018,1591.62,0.28,2025-04-07,Home & Kitchen
O4093,B2430,S1021,471.85,0.16,2025-01-13,Grocery
O4094,B2017,S1004,1658.48,0.2,2025-03-20,Grocery
O4095,B2148,S1001,1332.62,0.27,2025-04-15,Grocery
O4096,B2396,S1029,896.04,0.03,2025-01-19,Beauty
O4097,B2148,S1046,970.25,0.07,2025-01-03,Fashion
O4098,B2125,S1038,587.63,0.21,2025-05-16,Home & Kitchen
O4099,B2391,S1003,1529.02,0.25,2024-07-19,Grocery
O4100,B2301,S1032,1074.46,0.26,2024-08-18,Beauty
O4101,B2359,S1012,709.62,0.12,2024-11-04,Grocery
O4102,B2237,S1019,1232.5,0.03,2024-10-07,Beauty
O4103,B2134,S1006,1991.9,0.13,2024-12-17,Electronics
O4104,B2150,S1014,927.0,0.07,2025-04-07,Beauty
O4105,B2235,S1022,1849.31,0.09,2024-10-15,Beauty
O4106,B2223,S1013,755.53,0.23,2024-11-08,Fashion
O4107,B2202,S1022,203.99,0.02,2025-03-27,Beauty
O4108,B2255,S1018,488.06,0.25,2025-02-23,Home & Kitchen
O4109,B2085,S1028,895.52,0.13,2024-12-03,Beauty
O4110,B2149,S1019,517.31,0.18,2025-01-12,Beauty
O4111,B2234,S1028,100.43,0.03,2025-02-12,Beauty
O4112,B2344,S1023,1838.5,0.1,2025-02-04,Home & Kitchen
O4113,B2021,S1017,1703.37,0.03,2024-11-23,Grocery
O4114,B2347,S1009,1510.36,0.29,2024-12-25,Grocery
O4115,B2284,S1040,418.85,0.24,2025-04-28,Beauty
O4116,B2268,S1007,328.69,0.14,2025-02-11,Electronics
O4117,B2465,S1025,228.45,0.07,2024-11-18,Electronics
O4118,B2257,S1028,1475.66,0.28,2024-11-26,Beauty
O4119,B2028,S1009,1864.74,0.1,2025-04-11,Grocery
O4120,B2212,S1016,918.02,0.05,2025-01-05,Beauty
O4121,B2462,S1001,326.37,0.17,2024-10-26,Grocery
O4122,B2435,S1005,1073.55,0.28,2024-11-09,Fashion
O4123,B2282,S1004,762.78,0.0,2024-10-18,Grocery
O4124,B2049,S1027,812.17,0.07,2024-10-10,Fashion
O4125,B2094,S1040,1280.53,0.28,2024-08-28,Beauty
O4126,B2462,S1004,1465.56,0.05,2025-04-19,Grocery
O4127,B2498,S1017,310.15,0.03,2024-09-25,Grocery
O4128,B2406,S1025,167.62,0.17,2024-11-12,Electronics
O4129,B2087,S1019,1989.23,0.26,2024-08-28,Beauty
O4130,B2043,S1040,542.18,0.14,2025-04-27,Beauty
O4131,B2460,S1048,202.28,0.3,2025-02-06,Fashion
O4132,B2277,S1026,460.76,0.2,2025-05-05,Electronics
O4133,B2170,S1048,174.02,0.02,2025-04-07,Fashion
O4134,B2420,S1011,844.44,0.3,2024-09-22,Electronics
O4135,B2188,S1006,1624.56,0.12,2024-09-25,Electronics
O4136,B2352,S1002,748.36,0.09,2024-10-05,Electronics
O4137,B2183,S1009,943.95,0.17,2025-04-25,Grocery
O4138,B2002,S1033,1383.61,0.09,2025-01-17,Home & Kitchen
O4139,B2190,S1024,1066.9,0.03,2024-10-28,Home & Kitchen
O4140,B2117,S1034,1736.75,0.0,2025-04-20,Electronics
O4141,B2018,S1015,1745.47,0.13,2025-02-26,Fashion
O4142,B2022,S1001,118.83,0.25,2025-05-04,Grocery
O4143,B2412,S1023,1578.29,0.17,2025-02-01,Home & Kitchen
O4144,B2029,S1009,975.39,0.3,2025-03-01,Grocery
O4145,B2294,S1037,1978.8,0.09,2024-10-30,Grocery
O4146,B2107,S1021,1018.14,0.08,2024-08-21,Grocery
O4147,B2366,S1025,1975.1,0.05,2025-06-01,Electronics
O4148,B2280,S1042,1533.68,0.05,2024-09-26,Beauty
O4149,B2127,S1038,572.35,0.09,2024-11-05,Home & Kitchen
O4150,B2228,S1026,1122.95,0.24,2024-10-09,Electronics
O4151,B2110,S1028,1985.06,0.27,2024-11-30,Beauty
O4152,B2135,S1046,1729.31,0.29,2024-09-20,Fashion
O4153,B2361,S1037,285.0,0.07,2024-11-07,Grocery
O4154,B2185,S1019,1442.11,0.26,2024-07-18,Beauty
O4155,B2143,S1026,756.6,0.1,2025-04-13,Electronics
O4156,B2071,S1040,113.27,0.03,2025-02-05,Beauty
O4157,B2128,S1019,866.61,0.26,2024-08-31,Beauty
O4158,B2363,S1043,546.03,0.19,2024-10-27,Fashion
O4159,B2260,S1018,1655.85,0.05,2024-07-30,Home & Kitchen
O4160,B2002,S1019,740.93,0.13,2024-08-03,Beauty
O4161,B2448,S1034,1672.3,0.09,2025-02-12,Electronics
O4162,B2387,S1046,101.14,0.22,2024-11-03,Fashion
O4163,B2103,S1001,684.86,0.14,2025-04-09,Grocery
O4164,B2482,S1029,558.21,0.3,2024-08-31,Beauty
O4165,B2223,S1033,543.78,0.02,2025-03-17,Home & Kitchen
O4166,B2319,S1021,229.55,0.11,2025-06-15,Grocery
O4167,B2361,S1002,455.54,0.14,2025-05-01,Electronics
O4168,B2353,S1005,1155.54,0.15,2025-01-19,Fashion
O4169,B2490,S1014,653.59,0.09,2024-08-21,Beauty
O4170,B2472,S1026,893.05,0.22,2025-06-16,Electronics
O4171,B2009,S1009,816.05,0.26,2024-07-17,Grocery
O4172,B2404,S1008,1764.22,0.28,2025-02-20,Electronics
O4173,B2383,S1032,1820.07,0.24,2024-10-31,Beauty
O4174,B2301,S1031,1036.62,0.26,2025-01-11,Beauty
O4175,B2230,S1047,727.3,0.17,2025-01-14,Grocery
O4176,B2218,S1005,302.92,0.25,2024-12-31,Fashion
O4177,B2410,S1040,1911.47,0.09,2024-11-22,Beauty
O4178,B2065,S1035,214.43,0.12,2024-09-22,Grocery
O4179,B2424,S1001,665.54,0.1,2024-08-01,Grocery
O4180,B2111,S1028,666.33,0.14,2024-10-19,Beauty
O4181,B2012,S1003,708.76,0.09,2025-07-13,Grocery
O4182,B2392,S1000,412.15,0.29,2025-06-12,Beauty
O4183,B2499,S1018,1588.01,0.09,2025-01-14,Home & Kitchen
O4184,B2419,S1025,332.75,0.03,2024-08-26,Electronics
O4185,B2085,S1024,1306.32,0.16,2025-05-28,Home & Kitchen
O4186,B2233,S1009,335.31,0.02,2024-08-07,Grocery
O4187,B2089,S1014,234.02,0.03,2024-12-15,Beauty
O4188,B2313,S1021,1827.92,0.07,2025-01-19,Grocery
O4189,B2053,S1047,461.24,0.14,2024-08-10,Grocery
O4190,B2011,S1020,1660.38,0.13,2025-02-22,Fashion
O4191,B2208,S1021,1134.8,0.24,2025-03-14,Grocery
O4192,B2461,S1035,247.93,0.22,2025-04-05,Grocery
O4193,B2013,S1033,1915.35,0.13,2024-08-02,Home & Kitchen
O4194,B2120,S1029,569.23,0.1,2024-09-09,Beauty
O4195,B2417,S1024,1733.33,0.09,2024-09-08,Home & Kitchen
O4196,B2436,S1044,420.74,0.23,2025-05-24,Fashion
O4197,B2376,S1027,1722.49,0.02,2025-02-16,Fashion
O4198,B2019,S1000,125.13,0.0,2024-11-07,Beauty
O4199,B2074,S1048,1072.38,0.24,2024-08-15,Fashion
O4200,B2399,S1044,1561.94,0.14,2024-10-17,Fashion
O4201,B2242,S1003,1876.11,0.04,2024-08-28,Grocery
O4202,B2222,S1006,1827.48,0.07,2025-02-14,Electronics
O4203,B2069,S1048,1657.29,0.28,2025-05-05,Fashion
O4204,B2311,S1008,1787.56,0.26,2024-12-21,Electronics
O4205,B2210,S1035,478.52,0.21,2025-03-05,Grocery
O4206,B2100,S1018,639.95,0.14,2025-03-01,Home & Kitchen
O4207,B2185,S1000,649.04,0.16,2025-05-16,Beauty
O4208,B2131,S1009,816.4,0.29,2025-03-10,Grocery
O4209,B2110,S1035,847.31,0.29,2024-10-08,Grocery
O4210,B2380,S1008,1134.66,0.06,2025-05-10,Electronics
O4211,B2131,S1044,403.77,0.24,2025-01-31,Fashion
O4212,B2019,S1045,1413.37,0.06,2024-12-07,Home & Kitchen
O4213,B2393,S1041,418.38,0.06,2025-01-03,Home & Kitchen
O4214,B2023,S1031,689.59,0.2,2025-06-30,Beauty
O4215,B2226,S1031,1056.36,0.12,2024-12-31,Beauty
O4216,B2153,S1005,1613.24,0.28,2024-11-05,Fashion
O4217,B2292,S1047,1504.99,0.03,2025-06-12,Grocery
O4218,B2229,S1037,1326.52,0.15,2025-02-26,Grocery
O4219,B2468,S1016,395.97,0.28,2024-12-26,Beauty
O4220,B2309,S1009,1139.39,0.27,2024-11-08,Grocery
O4221,B2487,S1049,266.15,0.05,2025-02-18,Beauty
O4222,B2358,S1026,816.99,0.11,2025-03-11,Electronics
O4223,B2404,S1049,885.68,0.19,2024-08-05,Beauty
O4224,B2201,S1034,175.64,0.05,2025-03-06,Electronics
O4225,B2037,S1020,620.58,0.29,2025-04-26,Fashion
O4226,B2429,S1024,1915.73,0.27,2024-08-20,Home & Kitchen
O4227,B2259,S1027,1911.9,0.05,2025-05-05,Fashion
O4228,B2187,S1046,769.42,0.04,2024-10-01,Fashion
O4229,B2056,S1014,181.89,0.03,2025-03-12,Beauty
O4230,B2428,S1003,440.28,0.27,2024-10-02,Grocery
O4231,B2019,S1028,845.21,0.06,2024-10-23,Beauty
O4232,B2272,S1008,1900.78,0.12,2025-03-26,Electronics
O4233,B2118,S1026,368.28,0.13,2024-08-13,Electronics
O4234,B2070,S1025,1550.68,0.18,2024-09-11,Electronics
O4235,B2003,S1018,306.5,0.02,2024-10-14,Home & Kitchen
O4236,B2220,S1027,1964.39,0.07,2024-09-18,Fashion
O4237,B2013,S1016,825.07,0.28,2025-02-12,Beauty
O4238,B2002,S1042,1572.95,0.27,2024-08-11,Beauty
O4239,B2215,S1040,750.92,0.23,2024-09-11,Beauty
O4240,B2228,S1041,1292.57,0.01,2024-07-14,Home & Kitchen
O4241,B2335,S1049,464.83,0.1,2024-12-18,Beauty
O4242,B2185,S1019,377.44,0.19,2025-01-03,Beauty
O4243,B2054,S1044,1882.32,0.08,2025-04-06,Fashion
O4244,B2499,S1039,1843.53,0.27,2025-02-28,Fashion
O4245,B2387,S1038,1786.19,0.19,2025-01-11,Home & Kitchen
O4246,B2375,S1048,1288.32,0.02,2024-11-03,Fashion
O4247,B2253,S1022,1635.71,0.27,2024-07-25,Beauty
O4248,B2023,S1046,231.17,0.29,2024-10-10,Fashion
O4249,B2161,S1031,736.1,0.02,2024-11-01,Beauty
O4250,B2157,S1046,696.04,0.16,2025-04-13,Fashion
O4251,B2081,S1032,1307.73,0.09,2024-10-30,Beauty
O4252,B2402,S1045,776.32,0.12,2025-04-12,Home & Kitchen
O4253,B2158,S1004,382.16,0.05,2025-06-11,Grocery
O4254,B2187,S1042,1233.29,0.17,2025-01-05,Beauty
O4255,B2059,S1047,1647.33,0.29,2024-08-09,Grocery
O4256,B2402,S1033,826.03,0.15,2025-04-05,Home & Kitchen
O4257,B2304,S1039,351.31,0.02,2024-10-11,Fashion
O4258,B2318,S1010,473.71,0.19,2025-07-06,Beauty
O4259,B2365,S1049,551.22,0.1,2024-10-23,Beauty
O4260,B2210,S1002,669.81,0.26,2025-05-14,Electronics
O4261,B2405,S1032,1321.31,0.13,2025-05-16,Beauty
O4262,B2151,S1010,1241.8,0.06,2025-03-12,Beauty
O4263,B2108,S1015,1422.55,0.06,2025-02-27,Fashion
O4264,B2075,S1017,788.75,0.23,2025-03-26,Grocery
O4265,B2029,S1029,1665.6,0.08,2025-05-21,Beauty
O4266,B2313,S1047,487.77,0.23,2025-07-10,Grocery
